seed,original_index,text,raw_response,llm_label,llm_name,gemma-3-27b-it
3,7118,"Monsoonal flow will induce diurnally driven convection in the Four Corners states and Wyoming, with slight risks of flash flooding in central Wyoming and north-central Colorado due to increased moisture and instability.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7119,"According to AccuWeather, the humidity at Phoenix would fall in August 21, 2024.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7120,"For the week, the index dropped 3.8%.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7121,Conditions are shifting towards below-normal highs in the Rockies and above-normal temperatures returning to the Pacific Northwest by the weekend.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7122,"A mean trough is expected from northern Canada through the western U.S. next weekend, with uncertainty regarding energy evolution off the west coast starting Wednesday, likely leading to a surface system tracking from the Plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7123,"Timing uncertainties remain with Arctic air surges, particularly in the Appalachians and their potential impact on coastal temperatures.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7124,"Forecast guidance shows good agreement, though variances exist, particularly regarding timing and impacts of northern energy through the Great Lakes.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7125,"Conversely, persistent below normal temperatures (5-15 degrees F below average) are forecast for the Central/Northern Plains and the Upper Mississippi Valley, leading to possible frost or freeze events by late week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7126,"A wet period is anticipated in the Pacific Northwest, particularly in the Olympics and Cascades, with the best moisture occurring north of the border into Vancouver Island.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7127,"Wuhan, the Chinese city where Covid-19 first emerged in late 2019, began the worlds first coronavirus lockdown two years ago Sunday, shutting down public transportation and restricting departures for what proved to be 76 days.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7128,"A low from the southern plains will move north to the Great Lakes, leading to cooler temperatures across the central and eastern United States.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7129,"In Q4 of 2027, Analyst Daniel Kim recorded that the win rate at the Denver Nuggets decreased slightly.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7130,Heavy rain and flooding risks are noted for the upper Mississippi Valley and parts of the eastern Dakotas and northern Minnesota.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7131,"A substantial front will advance into the western U.S., with good ensemble agreement but some timing uncertainties, especially in the East.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7132,"Rainfall of 2-4 inches is possible in Southern California, especially in the Transverse and Peninsular Ranges, along with potential snow at higher elevations.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7133,WSJ891102-0021 = 891102 891102-0021.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7134,"Below normal temperatures will persist across the eastern U.S., with highs in the 40s and 50s in the Upper Midwest, Ohio Valley, and Great Lakes.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7135,"Increasing rain chances for the Mississippi, Ohio, and Tennessee Valleys midweek, along with precipitation for the Great Lakes region.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7136,"At a news conference, Mr. Fournier accused Paribas of planning to pay for the takeover by selling parts of the company, whose interests include insurance, banking, tuna canning, sugar and orange juice.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7137,Radiation and today is a full service house expert in radiation and nuclear safety issues .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7138,Cameco is to provide an upfront investment of up to USD 60mn for the construction of the uranium extraction circuit .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7139,"Light rain is anticipated late Thursday in the eastern half of the country, with a weaker system moving off the northeast coast.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7140,"Dr. Smith predicts on November 20, 2029, the nutritional intake at schools may rise.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7141,Hazardous heat expected in the southern Plains and Southwest all week.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7142,"The weather forecast indicates an amplifying eastern Pacific trough, potentially flattening mid-next week, and a downstream ridge in western North America with an eastern trough.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7143,Flash flooding concerns arise from convective training.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7144,"Atmospheric model guidance shows subtle differences, especially north of 50N latitude; in the Pacific Northwest and Northern Rockies, a closed low will persist.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7145,"Operating profit for the nine-month period decreased from EUR19 .9 m while net sales increased from EUR155 .7 m , as compared to the corresponding period in 2007 .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7146,"On Thursday, potential heavy rainfall is expected from eastern Wyoming/Colorado into the central/southern plains due to synoptic scale forcing and active convection.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7147,"Enhanced rainfall may result from Gulf moisture, but confidence in timing and amounts is low.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7148,"Flooding is possible and may occur across parts of the Central Plains, Lower Mississippi Valley, and Northern Plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7149,"In the Northwest, increased rain chances are expected late in the week, while the Southwest remains dry and hot.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7150,"Models show good agreement with an upper ridge shifting from the Four Corners region to the Rockies and Plains early to mid-next week, alongside a deep vortex descending from the Gulf of Alaska.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7151,"Upper troughs will bring periodic chances for showers and storms from the Midwest/Northeast, with the potential for enhanced rainfall in the south-central Rockies and Plains later in the week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7152,The National Weather Service observed that the temperature in Phoenix remained stable on 08/21/2024.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7153,"A major shift in the upper-level pattern is expected, leading to increased precipitation as an amplified trough moves across the U.S. Expect mostly dry conditions on Thursday, with light lake effect rain/snow in the Great Lakes and isolated rain showers in South Florida.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7154,"High winds are also expected in the southern Rockies and southern to central high plains, with an enhanced wildfire risk in these areas on April 10.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7155,Altia 's operating profit jumped to EUR 47 million from EUR 6.6 million .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7156,"The Pacific flow will split, influencing temperatures and precipitation.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7157,"Light rain is anticipated west of the Appalachians, with some uncertainty regarding a potential nor'easter along the East Coast early to mid-next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7158,"Snow is possible near the Canadian border and at higher elevations of the Interior Northeast, while light lake effect precipitation may occur post system.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7159,A cold front moving southeast may bring a corridor of storms through the Midwest and Great Lakes.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7160,Mexican moisture will move northward into Arizona as this high influences the conditions in the south-central Great Basin/Rockies.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7161,He brokered a historic ceasefire between Iran and Iraq in 1988 and helped to re-establish democracy in his Peruvian homeland.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7162,"There is uncertainty regarding southern tier precipitation, with locally heavy rainfall possible in the Southern Plains and Northeast.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7163,"Warmer conditions (10-20F above normal) in the Pacific Northwest by Friday-Saturday, while West Coast and Intermountain West will trend from slightly below average to normal.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7164,"The buyer aims to thus reinforce its position in Denmark , Martela Group managing director Heikki Martela said .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7165,"Two days before Verizon and AT&T plan to deploy more segments of their new 5G mobile internet technology, leaders of the nations largest air carriers warned again on Monday that thousands of flights could be grounded by interference from the technology and that the nations commerce will grind to a halt.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7166,"An amplified trough will settle over the eastern U.S. while an eastern Pacific ridge moves into the west, causing a flattening pattern toward Mon-Wed.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7167,"Expect heavy rainfall and gusty winds in coastal New England, especially eastern MA and RI, accompanied by rough seas and potential rip currents.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7168,Heavy rain is likely from a surge of moisture intersecting a warm front over the upper Midwest and eastern Ohio Valley.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7169,The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7170,"In 2024/08/22, Coach Christine Taylor envisions that the goal count at the New York Yankees has some probability to remain stable.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7171,"The FDIC cleared the move yesterday, and the banks must wait at least 30 days before closing the purchase.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7172,"Diurnal showers and thunderstorms are anticipated in the Southwest and southern Rockies, with variable intensity and coverage.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7173,"As the system progresses, temperatures will be 10-20F above average initially, transitioning to near or below average behind the front.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7174,"Much above normal temperatures across the western U.S. with highs expected to reach 15-25F above normal by next Wednesday, especially in the Great Basin where anomalies may exceed 20F.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7175,"In the southwest, dew point temperatures are expected to rise into the 50s and 60s, with possible measurable precipitation in Phoenix and other lower desert areas late next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7176,"Drier air from the northwest will decrease humidity levels, particularly along the I-95 corridor.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7177,"Overall, significant precipitation and potential for flooding across multiple regions during early April.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7178,"A ridge will persist across the southern/south-central U.S., while another ridge builds over the Plains/Mississippi Valley by late next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7179,"Heaviest rainfall is expected in Florida on Thursday as a cold front advances, with additional moderate to locally heavy rainfall from the Central Appalachians to New England.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7180,( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ),"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7181,"Significant organized snow and rain are expected in the Great Basin, northern Rockies, and high plains due to the upper low and surface system emerging from the west.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7182,Brief breezy conditions expected during the cool-down associated with the upper trough crossing the eastern US.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7183,"Highs in SD/NEB on Sunday will be in negative single digits, with single digits and teens likely along the I-95 corridor the next day.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7184,"A strong trough will dominate the medium range, resulting in easterly to northeasterly flow across the southeastern states and cooler conditions in the Northeast.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7185,"From Tuesday, temperatures will remain well above normal, particularly in the northern tier, with anomalies of 20-30F likely from Montana into the Upper Midwest.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7186,"In Q2 of 2028, Professor Lee envisioned that the number of hospital readmissions for diabetes decreased.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7187,Cargo volume increased by approximately 5 % .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7188,"Precipitation will increase in the Pacific Northwest and western regions, particularly in higher terrains, with potential for heavy rain and mountain snow.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7189,"When the sixth episode of And Just Like That, the reboot of Sex and the City, aired earlier this month, it garnered a lot of attention from the South Asian community.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7190,"Oka specialises in new construction , renovation work of residential and non-residential building as well as premises for industrial and logistical use .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7191,"Forecast from March 19 to March 23, 2014, shows a series of northern stream-dominant weather systems across the lower 48 states.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7192,Canadian cold air will impact the central and eastern U.S. next week.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7193,Elisa has commissioned Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7194,The forecast also indicates possible record highs in the Southeast and colder temperatures persisting in the Northern/Central Rockies and Plains.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7195,"Senator James Davis predicts that on October 20, 2029, the renewable energy investments at his state may rise.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7196,Heavy coastal rains and widespread mountain snow are expected across the West and Rockies from Sunday into Monday.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7197,"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7198,Snow levels in the Northwest are likely to remain low through the weekend.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7199,"Rainfall is expected through the Mid-MS/OH Valleys and central Appalachians/Mid-Atlantic due to upper trough dynamics, with organized strong to severe convection and locally heavy downpours.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7200,"From April 17 to April 21, a high-amplitude flow pattern will bring a broad upper trough through the central U.S., with temperatures 15 to 20 degrees below normal, especially in the central plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7201,"A vigorous system will track from the Southern Plains to the East Coast Wednesday to Friday, with potential for significant rainfall and severe convection, especially in the South.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7202,The thrifts agreed to the transaction in August 1988.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7203,"Temperatures will remain above normal across the southern and central U.S. due to an upper high, with a northward spread of heat ahead of cold fronts.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7204,Humidity and windspeed details not specified.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7205,"Significant precipitation events are forecast, particularly in the Southwest, Great Basin, and southern regions.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7206,"Cold temperatures will dominate the eastern and central U.S. beginning March 5-9, with highs 20 to 35 degrees below average and widespread subzero to single-digit lows.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7207,"Light to moderate precipitation is anticipated in the Northwest, with scattered precipitation possible in the Rockies, and a potential for high-elevation snow.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7208,"High winds and enhanced wildfire risks are also predicted for various areas, particularly the Southern Rockies and Plains, from May 8 to May 9, as a slow-moving front creates runoff threats.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7209,"An upper trough over the East will lift out by Monday, with weak ridging returning early next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7210,Heavy wintry mix and accumulating snow anticipated in the upper Great Lakes and upper Midwest Wednesday and Thursday.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7211,"Temperatures in the West are forecasted to be above normal initially, trending closer to normal later, while highs could drop 10-15F below normal along the eastern slopes of the Northern Rockies and Northern Plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7212,"A cold front will provide relief from above-normal temperatures across the north central U.S., potentially bringing heavy rain and thunderstorms to the upper/middle Mississippi Valley over the weekend.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7213,"Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana administration said .","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7214,Monsoonal convection expected in the Four Corners states with moisture pushed westward.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7215,"A complex interaction between northern and southern stream systems may impact precipitation forecasts, particularly regarding a potential East Coast storm.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7216,"Temperatures will be warmer than average across much of the western U.S., Great Basin, and Southwest, with significant warming extending into the northern Rockies early next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7217,"Heavy rain potential is highlighted over the southeastern coast, Florida, and the Central Gulf Coast due to a wavy front and lingering surface low.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7218,"Overall, cool temperatures will prevail in the interior western U.S. late next week as upper troughing amplifies overhead.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7219,"Technopolis has set aside a plot of land measuring 4.6 hectares to build the park , Mikkonen said .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7220,"VR technology will become more advanced and will be used in a wide range of applications, from entertainment to education.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7221,Other models suggest a flatter system.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7222,"The biggest worry is that if he decides he needs a way out of his predicament but does n't see a face-saving method, he could lash out in dangerous and unpredictable ways.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7223,"An amplified mid-upper pattern is expected, leading to cooler than normal temperatures by 10-20 degrees as the cold front moves through.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7224,"The deep upper trough lingering over the West Coast will cause periods of rain along the northern/central West Coast and snow in higher elevations, especially in the Sierra Nevada.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7225,"Cooler, unsettled conditions in the Northeast, with below normal temperatures expected.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7226,"A low-pressure system may develop in the Lower MS Valley or Northern Gulf Coast, though its position is uncertain.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7227,An upper trough will lower snow levels and bring moisture into the Plains by next Thursday.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7228,Increased uncertainty exists regarding a shortwave expected to reach the West by early next weekend.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7229,"Meanwhile, improved weather conditions are anticipated for the East Coast as the remnants of Tropical Storm Fred exit New England.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7230,"Significant precipitation is expected in the south-central to southeastern U.S., including locally heavy rain that could lead to flooding, alongside potential freezing rain and snow across the northern regions.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7231,"Average confidence in the forecast through day 4, decreasing thereafter.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7232,"Thereby , the company will expand its offering to North , Central and South America .","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7233,The power generated annually by Loviisa covers about 10 % of Finland 's electricity consumption .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7234,"The guidance has been set at 90 basis points over mid-swaps , the report said .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7235,"Increasing wet weather is expected across the Rockies, northern Plains, upper Midwest, and western Gulf Coast due to a weakening Bud in the eastern Pacific and an incoming tropical disturbance.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7236,"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7237,"Severe weather conditions, including heavy rain and snow, are forecasted for various regions.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7238,Cooler temperatures in the West with daytime highs 5-15 degrees below normal and some snow at higher elevations.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7239,"Heavy rainfall and convection are expected in the Southeast from Tuesday, April 5, 2022, with significant runoff threats.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7240,And in just a moment Diane Sawyer will have some other news.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7241,"These companies own a 20,000 sq. m. office and commercial building and substantial amount of building right for a new shopping center in Liljeholmen , Stockholm .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7242,Overall precipitation threats will be less than average for summer.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7243,"The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7244,"Flooding hazards are anticipated across several regions, including the Central and Southern Plains, as well as the Ohio Valley, with rainfall continuing to impact storm patterns through early August.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7245,It helps our stakeholders get a better understanding of our operations and the challenges in stainless steel business .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7246,"High uncertainty in the coastal system's path, which could track close to New England or move toward Bermuda.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7247,"The weather pattern from April 15 to April 19, 2017, will remain progressive across the northern U.S., with multiple shortwaves moving east from a trough off the west coast.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7248,"Montana is forecasted to see high temperatures struggling to reach zero, about 20-45 degrees below average, with similar conditions extending into the Dakotas.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7249,"Precipitation in California will result in heavy valley rain and mountain snow; lighter snow will also affect Nevada and northern Arizona, with snow expected in southern Utah, Colorado, and northern New Mexico as the system progresses.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7250,"Overall, expect varying precipitation chances across several regions, with the inclusion of scattered to isolated showers and storms.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7251,"The new Kroksberg railway tunnel will be built on a new section of track between Harnosand and Veda , forming part of the line that follows the coast of the Gulf of Bothnia .","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7252,"Temperatures in the West should be 5-15F above average next week, while Central/Eastern Texas may experience severe weather as an upper low exits the Southern Rockies.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7253,WASHINGTON  The Internal Revenue Service is pressing Congress to devote more resources to the agency as it takes an increasingly central role in the Biden administrations efforts to prevent Russia and its oligarchs from evading the punishing sanctions that the United States has imposed.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7254,Precipitation amounts of 1-1.5 inches are anticipated in the Central Valley.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7255,"Rainfall will follow Cristobal's path, with uncertainty in amounts due to a retrograding front, leading to increased precipitation potential in the Mid-Atlantic and Northeast by next weekend.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7256,Slight cooling anticipated by next weekend due to an amplifying eastern trough.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7257,"WASHINGTON  President Biden said Wednesday he would nominate Roselyn Tso to serve as director of the Indian Health Service, raising hopes of a fresh start for an agency that has drawn intense criticism over the years for failing to provide adequate care to tribal communities.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7258,"The king named Suthida Tidjai, a former flight attendant for Thai Airways, as a deputy commander of his bodyguard unit in 2017.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7259,"Excessive heat warnings are expected in the Southeast, Mid-Atlantic, Northeast, and Central Appalachians from July 19 to July 21.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7260,"Enhanced precipitation is likely in the north-central West, depending on uncertain mid-level and surface evolution.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7261,"Heavy rainfall and flash flooding threats persist from Tropical Depression Florence, which is becoming an extratropical gale impacting eastern New England and the Canadian Maritimes.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7262,"Additionally, persistent Gulf moisture will contribute to heavy rainfall and possible severe thunderstorms, especially across the Southern Plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7263,"High winds are expected across portions of the Great Lakes, Upper/Middle Mississippi Valley, and Ohio Valley from October 5-7.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7264,"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7265,"On 10/26/2032,  policy researcher Sarah Jones monitored the unemployment rate in Detroit, MI changed.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7266,"Increased humidity from Gulf moisture is forecasted, while modest precipitation is expected along the California coast and the Southwest.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7267,"Progressive flow will bring two closed low systems from the Pacific Northwest to South Central Canada early next week, with a potential third upper low affecting the Pacific Northwest late next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7268,"Very cold temperatures, at least 30F below normal, are expected in the northern Plains, with a slight rebound by Thu-Fri before another Arctic high impacts temperatures over the weekend.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7269,"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7270,A persistent ridge over the southern Rockies and south-central US will accompany a west coast mean trough and an eastern US trough.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7271,"A major storm system is set to impact much of the U.S. next week, bringing heavy snow to northern-central Plains and the Rockies, with high winds creating potential blizzard conditions.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7272,"In July last year in Phnom Penh, Cambodia's capital, Second Prime Minister Hun Sen staged a successful coup d'etat against First Prime Minister Prince Norodom Ranariddh.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7273,"Significant rainfall is likely from eastern Texas to the Mid-Mississippi River Valley, continuing into the Tennessee Valley and Southern Appalachians.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7274,"Integra-A Rights Offering 11/02/89 WALL STREET JOURNAL (J) ITGR HWG IRVING, Texas Integra-A Hotel amp Restaurant Co. said its planned rights offering to raise about $9 million was declared effective and the company will begin mailing materials to shareholders at the end of this week.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7275,The diesel margin has remained high .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7276,"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,7277,"The stock price of Amazon should stay same in 2028, according to analyst, Kevin White.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7278,A return of precipitation is predicted for the Northwest late next week.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7279,"Healthy height falls are expected along the north central California coast, with minimal continuity change in the cutoff low as a weaker cold front emerges downstream affecting the northern high plains, where cold advection is set to weaken.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,7280,UR (pfg-xx) (PROFILE (WS SL:BC-Germany-Rightists Fined; CT:i; (REG:EURO;) (REG:BRIT;) (REG:SCAN;) (REG:ENGL;) (LANG:ENGLISH;)) ),"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
